Control Number,Confidence,Concentration,Responsiveness,Initiative,Excitability,Hearing Sensitivity,Body Sensitivity,CR,IP,PP,Total Score,CR.1,MP,PP.1,IP.1,HG,H1,H2,ACT,Total Score.1,BehElim,X_axis,Y_axis,Z_axis
08-0694,3.017032033944868,2.98318457289393,3.00737034663626,4.012583157421367,3.978124493532533,4.997925484346063,4.999564902798994,2.9943846290184766,3.017590685550162,1.003192188917494,27.004823540553666,5.001287975955798,4.0365163599207765,4.976329086891946,4.001033542307241,3.0257499295005834,1.0367893078847863,4.021466519737977,5.01382653221536,30.93782341286304,0,-164.48409220621213,69.77808252091285,157.65763124739416
08-0693,4.005130752878558,4.001592257501143,4.9727135805889455,4.985191527705157,4.9900360231881695,4.9972208797264255,5.0000468729534795,2.998107388137411,2.998170736823731,1.9887805488864378,32.9831968752273,5.0004096105811255,3.993982447340386,4.016983784124031,5.024499610161598,0.9994231604900006,4.018453864139694,5.02293583106498,5.012250439086926,33.03857440461714,0,-126.36270204003428,83.77574096373704,-164.59826414569545
08-0692,0.9890560767650325,1.0056339112616635,0.9754324836000533,1.0115646743052489,0.9914371466883459,0.9916547314509168,5.01561422159371,0.02342230987552523,0.012014858786813982,0.005954476071252272,10.96382887700774,4.995242582264895,1.99867863769862,3.027696962252248,5.007810413321556,3.992444848443776,4.020265635063726,5.01456210493191,5.015057203690486,32.90780868004088,0,-3.6217536617510495,5.368002630951733,-33.08874359906977
08-0691,5.0064598716421385,4.982824800863981,4.00032822184844,5.003996057649441,4.988718501709465,4.988064210880426,5.0002441924169805,1.986624125884345,1.00014413230392,1.997368010491379,34.03028979794949,4.9883935395202945,2.994732222014786,4.021689331261884,5.012794330721516,4.986546045013289,0.993178059007135,0.970792755308254,4.997841087365135,28.943221819643824,0,-130.2837391124891,-82.74984108800024,91.49178605263545
08-0690,2.9795622338984673,3.0135471121876463,2.9996204346439406,3.009581873798052,2.994676386731402,5.017049466816303,4.9949080344299155,2.0026268786495622,1.992256899473889,2.0164966140815266,25.064120091260442,3.022779541826828,3.0023918775233973,3.0133884146040666,5.004501633621005,3.0012980412088117,3.963292844102643,3.050669650308953,4.98900968962045,29.031092264116218,0,-176.04638721565973,13.410497934398265,144.9998803157451
08-0689,5.001939902977226,3.974156718842407,5.005845358849892,4.987381210027012,5.005069725932891,5.0002302179025735,4.995979860378553,2.009132112502786,1.9875871464330879,1.981707190618737,33.818011632309016,4.9913269960372295,2.005780076166984,4.008444339072175,5.007936799325006,3.018658226434085,4.005450063408474,5.009707634983045,4.99195965048349,33.02092340097272,0,173.41962931205182,60.937311185015254,149.30189655183838
08-0688,2.9994061981162967,1.991561418907098,3.0319057467216917,2.002361213663132,3.0093597880877727,3.0054527013739545,5.004789416070302,1.9963490364105416,0.9782352224594697,2.0115144001983682,21.000350170135615,3.988349509935627,2.9857296659990546,3.0048019585228056,4.995876559952553,3.9834297051108583,1.0475013398617479,4.954393180222952,5.003727169519642,29.91137481584125,0,105.86044664134297,-26.184822352314352,39.0558056558827
08-0648,3.9962810648007387,3.9962339123531194,5.001778238703666,4.984943002861845,5.014983808023755,5.000053083049633,4.991237223353827,2.0053418798884173,2.0157071725519375,2.0098359710359825,32.85743919101725,3.016049613893338,0.9566031741860042,1.0074053791518944,1.002507948019592,1.001930781703927,1.0083699684396719,0.9655312478615148,4.989081991371683,14.029088744292316,0,171.71141961605798,3.495307504703838,11.486755338950783
08-0647,2.9977031044866793,3.9907131977097228,4.010177512122949,3.96042246834265,4.007194370195968,5.0003935789395815,5.002764025336762,2.9806831466104495,3.0123983848863323,2.996169596390917,29.07040399267337,4.996048369144,1.9812967415708673,4.9878894533944695,3.989837579885009,3.054220802911637,3.0509792942790455,0.9782600400966313,5.001881622386503,27.984835711949547,0,165.75119453903176,2.765756804746097,12.258377917706929
08-0646,3.9663723796970842,3.991751950146518,3.9834019382664385,5.018401490372769,4.973180444029981,4.999472636968036,4.99555986340382,3.017011586704491,2.9952783118938626,2.0117015528055986,32.07168472290032,5.007161065568853,3.9917551358331376,2.999497802056998,2.9924754119579764,4.037023317477097,3.0524663707900683,2.047309882132257,4.998189444955801,29.087076725008583,0,145.88015677570564,1.7564302394709608,11.244711313562382
08-0645,3.990194583942632,4.027311617662205,5.013065962492126,4.972306851783637,4.985489120039265,4.990485517263021,4.988597691522793,3.014522270036161,2.965654921607082,3.006712855288621,33.00293811535197,4.987757564464999,4.004761251756263,5.002974782495391,5.0072641337884445,3.954473127485086,3.9988953108477476,2.9750028535421698,4.979593873630763,35.03442457317649,0,127.94160952376093,3.5782720289231253,11.292599287633525
08-0644,4.0016590879540015,3.9875798525743256,4.991043800002934,5.0019757404321945,4.9978302528728,4.987139419823724,4.993987912214078,2.998736357585171,2.008009700837384,2.0106912618668185,33.01494338117719,5.007079443652699,3.0031187925821614,3.012832649106638,2.989578765791369,3.9629827895060528,1.9857712841343471,1.9696498354022487,5.0023138581183275,27.907051133171446,0,45.73704325694561,3.7466527057612518,11.85762066640884
08-0643,,,,,,,,,,,,,,,,,,,,,0,-45.05866469115206,2.8133838166722738,12.056591539668368
08-0501,3.981636003420952,4.006380632941559,3.998148011069075,4.006019451760161,5.011822457372784,5.001595100135164,5.008558419166446,3.0101796349975585,3.002441207247239,2.0008031905814447,30.96075562949047,3.9843844827793076,3.9720852137202254,3.0042240018143165,3.994554899590347,5.018276244857346,3.9961208912677058,4.025629498227241,5.010776669516352,35.93704899794362,0,-69.61921509646677,1.705012661136375,12.773296541880573
08-0500,5.022617511637745,5.001343706377207,5.017575388276849,4.994782076521028,5.000592677270745,5.00796759373827,5.00560266530091,2.9852598506679375,1.9738501453332817,0.9904456879726915,34.956102268277895,3.992529004055617,3.9848312025776824,3.0212583174542,4.98335018860301,5.001049062641859,4.970116530086309,4.984006612598731,4.995126194860476,36.00632437992688,0,-55.439207919893285,3.1142418621000867,10.667496314591508
08-0499,3.984521925931636,3.0069515642322227,4.97771159647692,4.004999171103119,5.000695927060784,5.006244458698179,4.998198406820299,2.9871021185610704,3.0015609180150165,1.9902605819231929,30.96780310348333,4.987342543518603,2.992507757079664,2.987938799397034,5.003373364683108,4.010780008629929,5.017085441043044,5.014552139699562,4.99059232970106,35.03188058179746,0,-34.052230933449785,2.7379869959148126,9.317411462617017
08-0498,3.017323673605616,3.036928738034702,3.9611521718783225,3.0086812144042216,5.0032636281277725,4.993134362327058,5.005963717680409,0.9993117337287961,0.9977719841410708,0.9965602413712346,28.06254118436799,3.9926136061188964,3.02589615124057,3.997808879972469,5.0114856906878895,4.993546010157253,4.029355362734182,1.992768022093739,4.996512910864033,36.04017835967869,0,-26.196561527583945,2.337308138002659,10.13256171221912
08-0497,2.0076337312128927,2.9854967653656725,2.9963685807491536,3.0135474166973344,4.996499977506508,5.009617618173618,4.9978113942864475,2.0194893998807912,0.9591150818250403,2.0135115676066477,26.091907481063917,4.02239701040352,5.046224111051305,2.9626964413660217,4.980519713856232,0.9864181070212897,2.9432204105303867,5.017742718187885,4.98921335853895,30.921343772276803,1,-26.452693009500468,3.2108248990061226,12.07059195012324
08-0496,3.9884522689761996,3.983645533027565,5.007971756198384,4.031952076673217,5.001192447143431,5.006496376404684,4.991003931920109,3.0082241199570534,2.027451399324602,2.010131934847088,32.043782582701894,4.003593609717182,3.9770885604266892,3.001328808719376,5.009019480018297,4.014898562422164,4.0547419406629075,4.991258280662626,5.0049034044797605,33.94998711807882,0,-30.18755714646208,3.063921269707566,9.527979926314853
08-0495,4.031723841377785,3.9889814023215884,5.002590764911686,5.004316840330892,5.0154513806127685,5.005866414817959,5.000129358545659,2.991693542612354,1.9944740435629027,1.0161210862944383,32.97680941783695,4.02725039963158,4.018547722103199,2.970199719308675,4.9834844811706915,2.9980228869503334,4.983798881996083,5.015143850598239,5.000989965806767,34.00375262417938,1,-23.566226614948604,2.7840792814246065,9.461807639429477
08-0494,2.9786703581491216,4.000469185673076,4.020965157868367,5.001180595824237,4.998848372556015,5.019100593534957,4.990762101790522,2.9784043598451015,2.995601011640636,2.017728364845859,30.946494697340025,4.020742090936884,5.001476386534434,3.9889228253375775,5.020077669236201,1.017635301453785,4.990939305541549,5.000669405158579,4.989284876920365,33.9639317250435,0,10.774370591026226,3.554688444982112,9.811268820372863
08-0493,,,,,,,,,,,,,,,,,,,,,0,52.958182849587246,3.412127636033198,10.292102400545648
08-0465,3.017879862549795,4.000326080425394,4.990406485441028,4.008035686036878,4.999539060188751,5.005858536196754,5.0049435355440375,3.0032278824445506,1.999140338702378,2.0314482621320895,31.021262786728283,5.020344886845252,2.9774972467854135,2.987852620417828,4.980518991684408,5.014541363044404,1.9742741298895519,3.0266603813439543,5.013962472444521,30.91235880770683,1,53.4255540078841,3.0460541425436016,9.953239351311877
08-0464,3.988016381116091,5.024720294268382,4.960434480614886,5.01230170043685,5.017811177829162,5.004799481397853,4.994601972758611,2.9990656118091317,2.0061755346373613,0.9983336956225348,33.984153965637674,5.016225908944404,4.023023632982043,1.9967166103672012,5.012633740276714,5.006364295371979,4.9818708754339776,1.0020137845807295,4.999449412511545,32.030723369264436,0,40.173259965017536,3.4775464913196963,11.408591738672703
08-0463,4.024882598584397,3.002210056736424,3.995962285875238,2.9964553250525032,3.9847926236154354,5.009185084197475,5.0008931433595825,3.023191387220853,1.9805836184295933,1.9920851947474323,27.952740207346203,5.0238439993277275,2.9622614670120146,4.007472748217598,4.990917055405635,4.972775433484276,0.9745072756126464,2.0281215388180716,4.993514243250394,28.946640130714343,0,35.27245833294936,3.2748673137621407,11.109873639776668
08-0462,2.995531804598717,2.99572774177276,3.0174900573380388,3.0100387016828978,4.0243724480370675,4.995041243612331,5.000834571090834,2.998306254609543,1.9975876499433038,2.005341738252533,26.044118262274544,5.007619090345395,1.9776619720977657,3.999231603366774,4.985700486230596,5.030073807152112,0.9999512087640391,2.014653121195354,4.9952864807965485,28.97336893604921,1,26.734949975560284,2.678620395807113,12.187501842233596
08-0461,4.005158798349166,3.990976862766298,4.993329560631272,4.9946081245254215,4.983854854996213,4.995161184638717,5.005348912362605,2.9707009626642433,2.9676052122387095,2.0077515964276498,33.051164844699066,5.009600755957369,3.995416109191693,4.002827523195942,5.010690271900197,4.971282616057794,4.982161065470445,4.998836195625709,5.001563963952886,38.00338226753711,0,9.856835393248568,3.3916905987623274,10.195996842035337
08-0460,4.004651809863123,4.013115356107821,4.0004818509633795,5.01236823432071,4.991021213951059,5.005718488136304,4.992362338699909,2.994772932553927,2.995967914779154,0.9881163285231058,31.905924879505186,5.009203570772742,2.9899203176153524,3.962572047077039,5.017873834119146,5.027150124924794,5.01156808500385,5.03373473607804,5.016298667785732,36.79447826782438,0,11.997318379493752,3.757810578628359,12.425997861567446
08-0459,3.9975999757407004,3.987945520518364,4.007169172108624,4.016821762841073,5.010221092163458,4.992727067623445,5.003677455146731,3.0058369613768385,1.0245180150388142,1.9974575648968262,30.972483367601253,3.9938524660333363,2.0004388235783708,2.996844105706653,5.007054953668403,5.009279763800703,2.9596284235492925,3.007351555931809,4.99060698993114,29.86878840629908,0,6.626241801394868,-9.133658138641472,8.440969900494581
08-0458,2.014488703444898,2.0269513907186925,1.9827254571422595,1.0165641754618941,4.0141404871083255,5.005033616744033,4.99192250102163,0.004967187017171195,-0.025551602465147823,-0.007162820607188478,21.05578116951502,5.01183694136078,2.988366236639101,3.955554471417026,4.994495616818956,5.013068668574388,1.01363007597043,2.013416128235224,5.012777139742412,30.130102808648473,0,2.9276073096290816,18.320809774908803,15.994797328503147
08-0457,2.014179212447043,2.0282207804832733,2.010603955550168,1.0021721940390023,1.9807378063040213,5.001331770677741,5.004767533286306,0.9977317131193453,0.9940489634980015,1.0022682578962463,19.070888412676812,5.017595032943121,1.9939403397038753,2.992074923579872,5.002511450146601,4.9899446238859095,3.965419532629682,4.991574984899147,4.997239443366554,33.87227914218389,1,155.7782927977775,64.01728944506128,161.40131216334396
08-0456,2.968754683366214,4.003747728758968,4.027854568045605,4.980830535557682,4.985003313371152,4.9927294961164455,5.006518938050102,-0.004393573417153242,-0.03603608013945467,0.012753825122512392,31.00462990669252,3.9916010151774306,2.9968668202637376,4.036857097562647,4.991377444499909,4.992474397000454,1.031017577710575,0.9868708910960584,5.011510243343342,28.07545038623392,0,166.890877689081,-32.74870639043219,-166.0104267375364
08-0046,2.0233078516782523,2.999831917069112,2.997059692627084,1.9887207646828715,3.003813228187738,4.000219650475398,3.995892504481008,1.9743278110032665,2.0001348305391975,1.995738742221721,21.026197108927143,3.988008318101116,2.996205201567218,5.018746681339405,3.9974171965406677,5.0000783945725065,1.0249371715124491,4.00538003353815,4.989662428783897,32.07275370369959,0,13.902578409855339,-69.8472641225776,-5.350270084854987
08-0045,4.970292171168533,3.015044289732267,3.9807896993627048,4.010970381294903,5.032175769134694,5.011082352777855,5.007478540500904,3.001101169165872,3.007909438634658,3.009177890409348,31.018108808700717,4.992292000216944,5.0025245560289004,4.971422211488952,5.006044133759876,4.973708237709738,4.934360447886992,3.9744226654100534,5.013881244773647,38.99850472814917,0,-58.86254034614976,-31.99655835080496,83.15063715505653
08-0044,4.018451039836533,4.01598050659806,3.9988668266158203,3.0451383250033266,5.017104219378097,5.000699464614408,4.990344360151943,1.9956525863090555,2.0065063130289955,2.9777433956309074,30.068430818505792,4.018979007619126,3.0152253262591664,3.9891272148792534,3.978874669052186,5.0117337703076,5.025849699768413,3.0044301926212498,5.015929175199664,32.122310607546495,0,-58.39083169508392,44.35288516049637,124.69788573880598
08-0043,3.020133608816941,2.988235135369684,3.962153543559674,2.993719581984806,4.996595014768426,5.000734936090413,5.006745209267712,3.0031999984236424,2.989788292545758,3.014259024036551,27.920461644977568,3.996683008969435,3.9871961036741426,4.996477453069115,5.006610467735957,4.992688319932958,2.919908170497934,5.005905085700487,5.016677913191943,36.06738877999968,0,-58.71153191770759,64.71163076895705,161.3374048531265
